timestamp,scenario,encryption,load_MBps,throughput_MBps,effective_throughput_MBps,latency_s,queue_delay_s,encryption_delay_s,packet_loss
33,Improved_SAN_FC,True,503.1005179720863,503.1005179720863,500.5850153822259,0.3362950578261371,0.33609505782613713,0.25155025898604316,0.0
34,Improved_SAN_FC,True,436.75207654738466,436.75207654738466,434.56831616464774,0.2795875942484969,0.2793875942484969,0.21837603827369234,0.0
35,Improved_SAN_FC,True,503.1549912909484,503.1549912909484,500.63921633449365,0.33634368111825586,0.3361436811182559,0.2515774956454742,0.0
36,Improved_SAN_FC,True,547.450272472505,547.450272472505,544.7130211101426,0.37708917776630296,0.376889177766303,0.27372513623625255,0.0
37,Improved_SAN_FC,True,537.9529908870404,537.9529908870404,535.2632259326052,0.3681450712145176,0.36794507121451764,0.2689764954435202,0.0
38,Improved_SAN_FC,True,592.0240940255312,592.0240940255312,589.0639735554035,0.4206788530211302,0.4204788530211302,0.2960120470127656,0.0
39,Improved_SAN_FC,True,502.1894573722831,502.1894573722831,499.67851008542164,0.33548236254183117,0.3352823625418312,0.2510947286861415,0.0
40,Improved_SAN_FC,True,485.7520512962591,485.7520512962591,483.3232910397778,0.32098765681147723,0.32078765681147725,0.24287602564812955,0.0
41,Improved_SAN_FC,True,545.8545376746417,545.8545376746417,543.1252649862686,0.3755782216544918,0.3753782216544918,0.2729272688373209,0.0
42,Improved_SAN_FC,True,434.86326708067907,434.86326708067907,432.6889507452757,0.2780436272909935,0.27784362729099354,0.21743163354033954,0.0
43,Improved_SAN_FC,True,527.3598663593345,527.3598663593345,524.7230670275379,0.35830504841776506,0.3581050484177651,0.26367993317966726,0.0
44,Improved_SAN_FC,True,409.12380878856374,409.12380878856374,407.07818974462094,0.2573688551558623,0.2571688551558623,0.20456190439428187,0.0
45,Improved_SAN_FC,True,653.3843840662081,653.3843840662081,650.1174621458771,0.4854048174215831,0.4852048174215831,0.32669219203310407,0.0
46,Improved_SAN_FC,True,227.91245670545837,227.91245670545837,226.77289442193108,0.12881241396784462,0.12861241396784462,0.11395622835272919,0.0
47,Improved_SAN_FC,True,536.6171808584338,536.6171808584338,533.9340949541416,0.36689637899207966,0.3666963789920797,0.2683085904292169,0.0
48,Improved_SAN_FC,True,414.85134316863946,414.85134316863946,412.77708645279625,0.26191131734603884,0.26171131734603886,0.20742567158431974,0.0
49,Improved_SAN_FC,True,399.6648650317151,399.6648650317151,397.66654070655653,0.24993823063606962,0.24973823063606962,0.19983243251585756,0.0
50,Improved_SAN_FC,True,312.7148752591129,312.7148752591129,311.15130088281734,0.18553611816623813,0.18533611816623813,0.15635743762955645,0.0
51,Improved_SAN_FC,True,227.79226619214052,227.79226619214052,226.6533048611798,0.12873587186570618,0.12853587186570617,0.11389613309607026,0.0
52,Improved_SAN_FC,True,605.5557750029384,605.5557750029384,602.5279961279236,0.43446317392093203,0.43426317392093206,0.3027778875014692,0.0
53,Improved_SAN_FC,True,686.8643374951693,686.8643374951693,683.4300158076934,0.5232718783350707,0.5230718783350707,0.34343216874758464,0.0
54,Improved_SAN_FC,True,459.6904125369352,459.6904125369352,457.3919604742505,0.29864027218843636,0.2984402721884364,0.2298452062684676,0.0
55,Improved_SAN_FC,True,680.4029014352042,680.4029014352042,677.0008869280282,0.5158141235648485,0.5156141235648485,0.3402014507176021,0.0
56,Improved_SAN_FC,True,172.67584242343537,172.67584242343537,171.8124632113182,0.09469655755246058,0.09449655755246057,0.08633792121171768,0.0
57,Improved_SAN_FC,True,187.2540484001991,187.2540484001991,186.3177781581981,0.10349856107798337,0.10329856107798337,0.09362702420009955,0.0
58,Improved_SAN_FC,True,576.024254834106,576.024254834106,573.1441335599355,0.4047183050270276,0.4045183050270276,0.288012127417053,0.0
59,Improved_SAN_FC,True,311.6977036371827,311.6977036371827,310.1392151189968,0.18482197457687913,0.18462197457687912,0.15584885181859137,0.0
